"time","num_viewers","num_tweets","num_chats","num_emotes","num_donations","total_donations"
"2018-01-12 22:40:00+00",137083,21,69,56,25074,922778.4
"2018-01-12 22:39:00+00",136893,17,65,43,25066,922483.4
"2018-01-12 22:38:00+00",136614,16,48,40,25061,922198.4
"2018-01-12 22:37:00+00",136510,10,48,21,25057,921783.4
"2018-01-12 22:36:00+00",135888,17,54,25,25055,921743.4
"2018-01-12 22:35:00+00",135795,13,62,60,25049,921613.4
"2018-01-12 22:34:00+00",134933,10,49,37,25045,921423.4
"2018-01-12 22:33:00+00",134933,10,68,31,25041,921238.4
"2018-01-12 22:32:00+00",134933,15,83,69,25037,920858.4
"2018-01-12 22:31:00+00",134775,20,106,62,25034,920133.4
"2018-01-12 22:30:00+00",133987,23,213,177,25034,920133.4
"2018-01-12 22:29:00+00",133352,13,67,45,25032,920098.4
"2018-01-12 22:28:00+00",133352,7,93,39,25030,920048.4
"2018-01-12 22:27:00+00",133352,10,68,29,25026,919708.4
"2018-01-12 22:26:00+00",133495,11,110,59,25021,919618.4
"2018-01-12 22:25:00+00",133553,10,68,20,25018,919578.4
"2018-01-12 22:24:00+00",133501,11,44,23,25013,919473.4
"2018-01-12 22:23:00+00",132775,8,60,40,25012,919463.4
"2018-01-12 22:22:00+00",132775,14,37,25,25007,919268.4
"2018-01-12 22:21:00+00",131776,11,91,73,25002,919123.4
"2018-01-12 22:20:00+00",131776,16,90,38,25000,919093.4
"2018-01-12 22:19:00+00",131450,15,138,26,25000,919093.4
"2018-01-12 22:18:00+00",131450,12,44,23,24997,918958.4
"2018-01-12 22:17:00+00",131116,16,92,58,24996,918948.4
"2018-01-12 22:16:00+00",131116,11,39,23,24991,918603.4
"2018-01-12 22:15:00+00",130863,16,32,11,24985,918448.4
"2018-01-12 22:14:00+00",132504,11,71,50,24978,918313.4
"2018-01-12 22:13:00+00",132504,23,63,48,24968,917976.74
"2018-01-12 22:12:00+00",131758,19,96,77,24967,917956.74
"2018-01-12 22:11:00+00",131901,25,53,29,24965,917921.74
"2018-01-12 22:10:00+00",131420,21,49,47,24962,917866.74
"2018-01-12 22:09:00+00",131420,20,136,258,24961,917851.74
"2018-01-12 22:08:00+00",131521,19,53,44,24960,917601.74
"2018-01-12 22:07:00+00",131545,13,70,82,24951,917366.74
"2018-01-12 22:06:00+00",131893,12,39,26,24946,916976.74
"2018-01-12 22:05:00+00",132542,16,30,13,24942,916616.74
"2018-01-12 22:04:00+00",132718,12,54,33,24939,916556.74
"2018-01-12 22:03:00+00",132622,14,59,31,24934,916402.35
"2018-01-12 22:02:00+00",132790,5,41,62,24928,916242.35
"2018-01-12 22:01:00+00",132038,12,39,44,24921,916041.85
"2018-01-12 22:00:00+00",132038,17,46,39,24919,916016.67
"2018-01-12 21:59:00+00",131758,12,32,25,24915,915976.67
"2018-01-12 21:58:00+00",131672,15,68,43,24914,915956.67
"2018-01-12 21:57:00+00",131672,13,74,53,24912,915921.67
"2018-01-12 21:56:00+00",131796,9,129,106,24909,915881.67
"2018-01-12 21:55:00+00",132180,15,70,50,24903,915706.67
"2018-01-12 21:54:00+00",132379,9,41,21,24903,915706.67
"2018-01-12 21:53:00+00",132270,11,52,47,24902,915686.67
"2018-01-12 21:52:00+00",128000,9,53,30,24901,915676.67
"2018-01-12 21:51:00+00",128000,11,47,16,24898,915586.67
"2018-01-12 21:50:00+00",128000,9,58,31,24896,915566.67
"2018-01-12 21:49:00+00",128252,7,43,59,24890,915436.67
"2018-01-12 21:48:00+00",129162,10,41,39,24888,915266.67
"2018-01-12 21:47:00+00",129162,10,105,112,24885,915195.97
"2018-01-12 21:46:00+00",129162,8,75,42,24880,915090.97
"2018-01-12 21:45:00+00",129281,15,139,62,24878,915013.97
"2018-01-12 21:44:00+00",128292,20,79,48,24876,914983.97
"2018-01-12 21:43:00+00",128177,8,46,23,24874,914903.97
"2018-01-12 21:42:00+00",127595,19,60,31,24868,914768.97
"2018-01-12 21:41:00+00",127351,12,45,29,24859,914438.97
"2018-01-12 21:40:00+00",127241,1,38,16,24854,914314.97
"2018-01-12 21:39:00+00",127136,7,40,19,24850,914234.97
"2018-01-12 21:38:00+00",127489,11,41,33,24843,914039.97
"2018-01-12 21:37:00+00",127074,11,49,36,24843,914039.97
"2018-01-12 21:36:00+00",127593,17,79,65,24839,913919.97
"2018-01-12 21:35:00+00",127593,17,65,63,24834,913833.86
"2018-01-12 21:34:00+00",127307,12,32,21,24833,913783.86
"2018-01-12 21:33:00+00",127444,11,48,38,24827,913483.86
"2018-01-12 21:32:00+00",126996,19,222,253,24821,913398.86
"2018-01-12 21:31:00+00",126996,13,83,71,24821,913398.86
"2018-01-12 21:30:00+00",126932,10,54,28,24819,913338.86
"2018-01-12 21:29:00+00",126981,17,75,47,24816,913258.86
"2018-01-12 21:28:00+00",126971,10,55,23,24810,913008.86
"2018-01-12 21:27:00+00",127744,6,59,27,24804,912843.86
"2018-01-12 21:26:00+00",127748,12,34,16,24803,912833.85
"2018-01-12 21:25:00+00",127405,7,61,52,24799,912723.85
"2018-01-12 21:24:00+00",126219,13,205,190,24798,912703.85
"2018-01-12 21:23:00+00",126057,11,92,106,24796,912278.85
"2018-01-12 21:22:00+00",126057,11,66,59,24794,912248.85
"2018-01-12 21:21:00+00",125868,13,110,100,24794,912248.85
"2018-01-12 21:20:00+00",125653,7,30,26,24790,912203.85
"2018-01-12 21:19:00+00",125797,15,73,99,24788,912178.85
"2018-01-12 21:18:00+00",126139,9,17,12,24785,912128.85
"2018-01-12 21:17:00+00",126196,8,37,24,24783,912088.85
"2018-01-12 21:16:00+00",126138,11,65,35,24780,911898.85
"2018-01-12 21:15:00+00",125905,11,70,81,24775,911825.78
"2018-01-12 21:14:00+00",126977,12,76,61,24771,911755.78
"2018-01-12 21:13:00+00",127397,10,98,87,24766,911635.78
"2018-01-12 21:12:00+00",127397,7,63,47,24761,911390.78
"2018-01-12 21:11:00+00",126939,18,42,53,24757,911290.78
"2018-01-12 21:10:00+00",126970,5,54,40,24751,910945.78
"2018-01-12 21:09:00+00",126546,13,46,50,24748,910895.78
"2018-01-12 21:08:00+00",126546,13,54,48,24743,910700.78
"2018-01-12 21:07:00+00",127283,16,53,35,24743,910700.78
"2018-01-12 21:06:00+00",127283,8,61,56,24734,910275.78
"2018-01-12 21:05:00+00",129988,7,46,33,24733,910255.78
"2018-01-12 21:04:00+00",129780,9,54,22,24730,910185.78
"2018-01-12 21:03:00+00",129780,15,47,40,24730,910185.78
"2018-01-12 21:02:00+00",129919,11,47,36,24729,910155.78
"2018-01-12 21:01:00+00",129804,7,89,60,24723,909995.78
"2018-01-12 21:00:00+00",129804,10,59,26,24720,909925.78
"2018-01-12 20:59:00+00",129707,11,48,32,24718,909905.78
"2018-01-12 20:58:00+00",129754,7,56,38,24714,909165.78
"2018-01-12 20:57:00+00",129490,11,81,53,24709,908960.78
"2018-01-12 20:56:00+00",129247,13,111,102,24707,908895.78
"2018-01-12 20:55:00+00",129247,15,49,26,24703,908670.78
"2018-01-12 20:54:00+00",129385,24,63,48,24700,908570.78
"2018-01-12 20:53:00+00",129405,16,96,72,24696,908515.78
"2018-01-12 20:52:00+00",129487,16,77,80,24684,908178.17
"2018-01-12 20:51:00+00",129487,16,55,65,24677,907908.17
"2018-01-12 20:50:00+00",130215,10,80,64,24670,907328.17
"2018-01-12 20:49:00+00",130215,13,49,27,24664,907183.17
"2018-01-12 20:48:00+00",130125,18,73,64,24659,907078.17
"2018-01-12 20:47:00+00",129947,17,103,122,24655,906998.17
"2018-01-12 20:46:00+00",129947,15,64,43,24649,906858.17
"2018-01-12 20:45:00+00",129581,18,102,90,24640,906458.17
"2018-01-12 20:44:00+00",129482,16,102,102,24638,906418.17
"2018-01-12 20:43:00+00",129339,16,186,157,24636,906378.17
"2018-01-12 20:42:00+00",129328,18,51,50,24632,906283.17
"2018-01-12 20:41:00+00",129294,19,54,56,24632,906283.17
"2018-01-12 20:40:00+00",129105,13,54,42,24628,906192.99
"2018-01-12 20:39:00+00",128922,12,77,55,24626,906092.99
"2018-01-12 20:38:00+00",128871,16,55,34,24623,906022.99
"2018-01-12 20:37:00+00",129003,19,67,46,24619,905962.99
"2018-01-12 20:36:00+00",128929,20,42,20,24619,905962.99
"2018-01-12 20:35:00+00",128929,13,54,28,24614,904882.99
"2018-01-12 20:34:00+00",128806,8,50,23,24613,904862.99
"2018-01-12 20:33:00+00",130026,12,54,51,24606,904662.99
"2018-01-12 20:32:00+00",129342,12,59,40,24604,904622.99
"2018-01-12 20:31:00+00",129342,21,63,37,24600,904537.99
"2018-01-12 20:30:00+00",129552,16,42,23,24593,904426.99
"2018-01-12 20:29:00+00",129354,11,73,41,24588,904356.99
"2018-01-12 20:28:00+00",129354,20,59,35,24584,904116.99
"2018-01-12 20:27:00+00",128957,23,56,38,24581,903086.99
"2018-01-12 20:26:00+00",128957,25,60,48,24578,902945.99
"2018-01-12 20:25:00+00",127961,34,61,46,24578,902945.99
"2018-01-12 20:24:00+00",127459,26,71,47,24575,902800.99
"2018-01-12 20:23:00+00",126386,27,129,61,24572,902740.99
"2018-01-12 20:22:00+00",125995,10,251,214,24566,902290.99
"2018-01-12 20:21:00+00",125995,14,134,132,24560,901930.99
"2018-01-12 20:20:00+00",125825,9,83,63,24558,901860.99
"2018-01-12 20:19:00+00",125578,11,117,85,24554,901750.99
"2018-01-12 20:18:00+00",126332,13,54,69,24549,901465.19
"2018-01-12 20:17:00+00",126378,11,49,52,24543,901360.19
"2018-01-12 20:16:00+00",126378,8,51,57,24542,901340.19
"2018-01-12 20:15:00+00",126332,10,40,35,24534,901225.19
"2018-01-12 20:14:00+00",126908,15,163,179,24528,901005.19
"2018-01-12 20:13:00+00",126908,14,125,95,24528,901005.19
"2018-01-12 20:12:00+00",126775,24,50,24,24524,900933.19
"2018-01-12 20:11:00+00",127242,23,69,33,24519,900323.19
"2018-01-12 20:10:00+00",127242,27,81,65,24514,900253.19
"2018-01-12 20:09:00+00",128066,18,83,63,24511,900193.19
"2018-01-12 20:08:00+00",128066,12,76,78,24506,900073.19
"2018-01-12 20:07:00+00",128045,15,97,121,24500,898953.19
"2018-01-12 20:06:00+00",128045,15,129,137,24495,898818.19
"2018-01-12 20:05:00+00",128045,10,170,194,24494,898768.19
"2018-01-12 20:04:00+00",127245,16,66,36,24491,898728.19
"2018-01-12 20:03:00+00",127245,9,155,92,24490,898708.19
"2018-01-12 20:02:00+00",127620,9,78,38,24489,898688.19
"2018-01-12 20:01:00+00",127603,6,70,42,24485,898613.19
"2018-01-12 20:00:00+00",127923,12,58,55,24485,898613.19
"2018-01-12 19:59:00+00",128061,14,103,73,24479,898433.19
"2018-01-12 19:58:00+00",127811,9,80,58,24477,898393.19
"2018-01-12 19:57:00+00",127446,16,73,62,24470,898237.39
"2018-01-12 19:56:00+00",127446,14,73,54,24466,898172.39
"2018-01-12 19:55:00+00",127325,11,63,25,24460,898012.39
"2018-01-12 19:54:00+00",127354,13,96,41,24454,897870.39
"2018-01-12 19:53:00+00",127024,12,91,91,24445,897530.39
"2018-01-12 19:52:00+00",127024,13,70,54,24440,897430.39
"2018-01-12 19:51:00+00",126966,5,59,20,24434,897320.39
"2018-01-12 19:50:00+00",127158,9,64,49,24427,897060.39
"2018-01-12 19:49:00+00",127003,20,65,58,24423,896985.39
"2018-01-12 19:48:00+00",126993,20,63,33,24416,896675.29
"2018-01-12 19:47:00+00",126548,15,45,27,24408,896403.29
"2018-01-12 19:46:00+00",126647,18,37,28,24399,896203.29
"2018-01-12 19:45:00+00",126543,17,47,23,24392,896073.29
"2018-01-12 19:44:00+00",125873,14,72,57,24382,895816.29
"2018-01-12 19:43:00+00",125790,18,91,56,24374,895530.29
"2018-01-12 19:42:00+00",125615,26,89,63,24366,895262.15
"2018-01-12 19:41:00+00",125615,24,93,55,24353,894631.15
"2018-01-12 19:40:00+00",125615,26,71,49,24336,893976.15
"2018-01-12 19:39:00+00",125714,16,66,40,24321,893701.15
"2018-01-12 19:38:00+00",125236,18,78,46,24321,893701.15
"2018-01-12 19:37:00+00",125236,18,120,83,24298,892951.15
"2018-01-12 19:36:00+00",124582,21,89,53,24298,892951.15
"2018-01-12 19:35:00+00",123549,15,58,50,24287,892701.15
"2018-01-12 19:34:00+00",121721,29,104,60,24263,892241.15
"2018-01-12 19:33:00+00",122246,15,81,63,24249,891852.65
"2018-01-12 19:32:00+00",118580,24,114,64,24238,891632.65
"2018-01-12 19:31:00+00",118580,24,68,50,24212,891076.49
"2018-01-12 19:30:00+00",118055,18,135,85,24185,890226.49
"2018-01-12 19:29:00+00",117724,14,123,111,24166,889816.49
"2018-01-12 19:28:00+00",117724,19,116,116,24147,889312.59
"2018-01-12 19:27:00+00",115980,16,65,45,24137,888972.59
"2018-01-12 19:26:00+00",115980,13,132,106,24132,888872.59
"2018-01-12 19:25:00+00",117131,19,75,48,24123,888422.59
"2018-01-12 19:24:00+00",121495,12,78,55,24119,888212.59
"2018-01-12 19:23:00+00",117984,18,49,21,24114,888027.59
"2018-01-12 19:22:00+00",120260,18,66,47,24111,887987.59
"2018-01-12 19:21:00+00",120260,27,77,62,24106,887930.36
"2018-01-12 19:20:00+00",124345,20,103,52,24103,887905.36
"2018-01-12 19:19:00+00",123543,20,40,37,24101,887850.36
"2018-01-12 19:18:00+00",123543,20,56,53,24101,887850.36
"2018-01-12 19:17:00+00",123172,13,83,111,24099,887830.36
"2018-01-12 19:16:00+00",122928,20,101,82,24096,887670.36
"2018-01-12 19:15:00+00",122412,14,145,453,24094,887508.36
"2018-01-12 19:14:00+00",122170,20,55,51,24092,887493.36
"2018-01-12 19:13:00+00",121533,12,93,60,24092,887493.36
"2018-01-12 19:12:00+00",120806,13,118,140,24091,887488.36
"2018-01-12 19:11:00+00",120806,10,76,41,24091,887488.36
"2018-01-12 19:10:00+00",120950,14,64,31,24090,887483.36
"2018-01-12 19:09:00+00",120801,11,57,60,24089,887473.36
"2018-01-12 19:08:00+00",120946,12,61,83,24088,887448.36
"2018-01-12 19:07:00+00",120916,14,47,50,24084,887348.36
"2018-01-12 19:06:00+00",120778,13,65,63,24084,887348.36
"2018-01-12 19:05:00+00",120909,16,47,39,24080,887298.36
"2018-01-12 19:04:00+00",120512,7,49,45,24077,887163.35
"2018-01-12 19:03:00+00",119516,7,49,43,24073,887098.35
"2018-01-12 19:02:00+00",118612,10,44,40,24070,886978.35
"2018-01-12 19:01:00+00",118528,17,39,33,24068,886938.35
"2018-01-12 19:00:00+00",118528,11,51,49,24064,886708.35
"2018-01-12 18:59:00+00",118571,10,56,35,24060,886393.35
"2018-01-12 18:58:00+00",118571,11,32,15,24058,886268.35
"2018-01-12 18:57:00+00",118353,8,48,52,24058,886268.35
"2018-01-12 18:56:00+00",118681,10,26,8,24057,886218.35
"2018-01-12 18:55:00+00",119143,15,71,51,24057,886218.35
"2018-01-12 18:54:00+00",119143,16,105,54,24055,886148.35
"2018-01-12 18:53:00+00",118511,15,98,52,24053,886098.35
"2018-01-12 18:52:00+00",118399,21,67,37,24052,886048.35
"2018-01-12 18:51:00+00",118337,21,65,36,24050,885933.35
"2018-01-12 18:50:00+00",118326,20,70,69,24047,885905.35
"2018-01-12 18:49:00+00",117567,13,33,19,24047,885905.35
"2018-01-12 18:48:00+00",117567,23,28,14,24046,885895.35
"2018-01-12 18:47:00+00",117511,16,23,18,24045,885885.35
"2018-01-12 18:46:00+00",117190,19,56,37,24042,885820.35
"2018-01-12 18:45:00+00",117190,16,60,40,24040,885795.35
"2018-01-12 18:44:00+00",117086,22,76,57,24039,885765.35
"2018-01-12 18:43:00+00",117103,14,78,62,24036,885579.8
"2018-01-12 18:42:00+00",116864,8,70,83,24036,885579.8
"2018-01-12 18:41:00+00",116670,23,58,76,24034,885544.8
"2018-01-12 18:40:00+00",116670,9,61,88,24031,885494.8
"2018-01-12 18:39:00+00",116458,18,68,49,24029,885464.8
"2018-01-12 18:38:00+00",116426,13,111,64,24025,885414.8
"2018-01-12 18:37:00+00",116082,7,32,40,24024,885264.8
"2018-01-12 18:36:00+00",116082,14,88,113,24023,885259.8
"2018-01-12 18:35:00+00",116356,14,67,81,24019,885189.8
"2018-01-12 18:34:00+00",116484,12,48,79,24016,885169.8
"2018-01-12 18:33:00+00",116599,8,48,60,24015,885159.8
"2018-01-12 18:32:00+00",116524,26,53,72,24012,885049.8
"2018-01-12 18:31:00+00",116524,17,67,148,24007,884784.8
"2018-01-12 18:30:00+00",116604,21,81,172,24003,884514.8
"2018-01-12 18:29:00+00",116604,17,85,235,24001,884484.8
"2018-01-12 18:28:00+00",116281,9,66,199,23994,884386.8
"2018-01-12 18:27:00+00",116034,21,71,197,23990,884279.8
"2018-01-12 18:26:00+00",115314,15,46,46,23987,884054.8
"2018-01-12 18:25:00+00",115171,19,40,27,23987,884054.8
"2018-01-12 18:24:00+00",114944,24,82,70,23983,883939.8
"2018-01-12 18:23:00+00",115288,23,66,46,23977,883799.11
"2018-01-12 18:22:00+00",115682,37,105,87,23970,883554.11
"2018-01-12 18:21:00+00",115825,22,69,55,23968,883534.11
"2018-01-12 18:20:00+00",115825,28,54,44,23966,883474.11
"2018-01-12 18:19:00+00",115825,49,58,24,23958,882984.11
"2018-01-12 18:18:00+00",115629,36,265,172,23957,882974.11
"2018-01-12 18:17:00+00",115629,24,128,126,23955,882929.11
"2018-01-12 18:16:00+00",117281,19,278,280,23947,882554.11
"2018-01-12 18:15:00+00",117876,19,96,75,23945,882254.11
"2018-01-12 18:14:00+00",117876,16,78,32,23941,882174.11
"2018-01-12 18:13:00+00",120769,20,128,106,23938,882124.11
"2018-01-12 18:12:00+00",123524,16,68,57,23936,882044.11
"2018-01-12 18:11:00+00",123524,26,41,24,23932,881978.6
"2018-01-12 18:10:00+00",134736,21,63,28,23923,881748.6
"2018-01-12 18:09:00+00",135106,31,51,28,23918,881573.6
"2018-01-12 18:08:00+00",138047,24,46,12,23918,881573.6
"2018-01-12 18:07:00+00",137359,30,168,342,23917,881563.6
"2018-01-12 18:06:00+00",137359,15,186,231,23915,881538.6
"2018-01-12 18:05:00+00",137926,31,107,177,23914,881528.6
"2018-01-12 18:04:00+00",138240,19,128,90,23913,881478.6
"2018-01-12 18:03:00+00",138289,12,265,178,23912,881438.6
"2018-01-12 18:02:00+00",136864,20,210,209,23912,881438.6
"2018-01-12 18:01:00+00",136864,10,141,158,23912,881438.6
"2018-01-12 18:00:00+00",136387,12,189,228,23908,881318.6
"2018-01-12 17:59:00+00",135727,9,235,251,23906,881258.6
"2018-01-12 17:58:00+00",135727,17,162,144,23904,881193.6
"2018-01-12 17:57:00+00",134698,10,73,72,23901,881128.1
"2018-01-12 17:56:00+00",131104,23,131,88,23900,881118.1
"2018-01-12 17:55:00+00",131104,15,80,72,23896,880848.1
"2018-01-12 17:54:00+00",130002,14,97,78,23892,880738.1
"2018-01-12 17:53:00+00",130002,19,165,150,23888,880508.1
"2018-01-12 17:52:00+00",129077,22,114,79,23877,880188.1
"2018-01-12 17:51:00+00",127942,27,131,140,23873,879803.1
"2018-01-12 17:50:00+00",127757,24,96,112,23870,879638.1
"2018-01-12 17:49:00+00",127322,30,156,111,23856,879263.1
"2018-01-12 17:48:00+00",127015,22,35,39,23844,878608.1
"2018-01-12 17:47:00+00",127463,24,73,64,23836,878358.1
"2018-01-12 17:46:00+00",127463,26,72,30,23825,877918.1
"2018-01-12 17:45:00+00",130265,21,70,56,23817,877663.1
"2018-01-12 17:44:00+00",139197,26,69,72,23812,877548.1
"2018-01-12 17:43:00+00",139197,24,82,63,23808,877128.1
"2018-01-12 17:42:00+00",139197,18,149,65,23806,877107.1
"2018-01-12 17:41:00+00",135904,14,113,113,23800,876877.27
"2018-01-12 17:40:00+00",135904,38,132,129,23798,876852.27
"2018-01-12 17:39:00+00",134108,33,308,704,23797,876847.27
"2018-01-12 17:38:00+00",133166,22,134,103,23792,876632.27
"2018-01-12 17:37:00+00",132590,12,203,189,23792,876632.27
"2018-01-12 17:36:00+00",131872,19,166,142,23788,876552.27
"2018-01-12 17:35:00+00",131872,14,54,49,23784,876457.77
"2018-01-12 17:34:00+00",131872,13,102,95,23784,876457.77
"2018-01-12 17:33:00+00",131330,13,103,67,23779,876371.97
"2018-01-12 17:32:00+00",130116,18,58,46,23771,876151.97
"2018-01-12 17:31:00+00",129989,17,69,45,23766,876006.97
"2018-01-12 17:30:00+00",129349,14,99,98,23757,875884.08
"2018-01-12 17:29:00+00",128247,17,118,58,23752,875624.08
"2018-01-12 17:28:00+00",127583,17,131,126,23749,875584.08
"2018-01-12 17:27:00+00",126781,16,64,31,23748,875576.31
"2018-01-12 17:26:00+00",126523,22,80,32,23745,875506.31
"2018-01-12 17:25:00+00",125181,25,141,102,23741,875401.31
"2018-01-12 17:24:00+00",124384,15,94,67,23736,875304.31
"2018-01-12 17:23:00+00",124016,16,171,154,23727,874949.31
"2018-01-12 17:22:00+00",122808,28,115,105,23720,874809.31
"2018-01-12 17:21:00+00",122808,27,94,75,23712,874619.31
"2018-01-12 17:20:00+00",119035,35,136,86,23704,874399.31
"2018-01-12 17:19:00+00",119035,20,94,75,23694,873794.31
"2018-01-12 17:18:00+00",118380,13,107,66,23683,873464.31
"2018-01-12 17:17:00+00",118221,22,94,67,23670,873064.31
"2018-01-12 17:16:00+00",118062,28,96,68,23650,872184.62
"2018-01-12 17:15:00+00",118064,20,141,163,23650,872184.62
"2018-01-12 17:14:00+00",117442,17,41,19,23639,871759.62
"2018-01-12 17:13:00+00",116474,22,66,40,23626,871319.62
"2018-01-12 17:12:00+00",116333,19,65,43,23621,871064.62
"2018-01-12 17:11:00+00",116270,11,44,20,23619,871014.62
"2018-01-12 17:10:00+00",116119,18,74,47,23619,871014.62
"2018-01-12 17:09:00+00",116574,14,108,81,23615,870919.62
"2018-01-12 17:08:00+00",116574,16,131,99,23614,870889.62
"2018-01-12 17:07:00+00",116762,10,28,16,23610,870854.62
"2018-01-12 17:06:00+00",117458,15,44,35,23607,870834.62
"2018-01-12 17:05:00+00",118088,15,45,43,23607,870834.62
"2018-01-12 17:04:00+00",118088,13,36,20,23600,870639.62
"2018-01-12 17:03:00+00",118726,12,44,51,23593,870449.62
"2018-01-12 17:02:00+00",120120,13,54,42,23586,870379.62
"2018-01-12 17:01:00+00",120120,15,68,39,23586,870379.62
"2018-01-12 17:00:00+00",127660,22,37,29,23580,870139.62
"2018-01-12 16:59:00+00",131958,22,47,27,23576,869959.62
"2018-01-12 16:58:00+00",131900,24,33,28,23573,869889.62
"2018-01-12 16:57:00+00",131900,20,54,60,23570,869864.62
"2018-01-12 16:56:00+00",130739,20,73,86,23569,869854.62
"2018-01-12 16:55:00+00",129339,22,224,857,23568,869804.62
"2018-01-12 16:54:00+00",129127,14,193,538,23566,869644.62
"2018-01-12 16:53:00+00",128732,11,65,55,23565,869634.62
"2018-01-12 16:52:00+00",128706,13,53,32,23562,869569.62
"2018-01-12 16:51:00+00",128331,18,72,40,23560,869519.62
"2018-01-12 16:50:00+00",128064,19,54,42,23558,869469.62
"2018-01-12 16:49:00+00",127822,19,57,49,23555,869424.62
"2018-01-12 16:48:00+00",127822,13,61,62,23554,869324.62
"2018-01-12 16:47:00+00",127564,19,66,61,23550,868849.62
"2018-01-12 16:46:00+00",126994,10,42,66,23546,868784.62
"2018-01-12 16:45:00+00",127038,7,80,106,23544,868754.62
"2018-01-12 16:44:00+00",127065,15,51,59,23542,868704.62
"2018-01-12 16:43:00+00",126550,20,135,146,23538,868601.25
"2018-01-12 16:42:00+00",126550,17,77,38,23537,868591.25
"2018-01-12 16:41:00+00",126754,13,76,124,23537,868591.25
"2018-01-12 16:40:00+00",126124,13,74,49,23535,868526.25
"2018-01-12 16:39:00+00",126124,17,156,293,23535,868526.25
"2018-01-12 16:38:00+00",126088,20,85,217,23533,868496.25
"2018-01-12 16:37:00+00",125499,12,43,52,23528,868157.82
"2018-01-12 16:36:00+00",125499,16,29,17,23524,867862.82
"2018-01-12 16:35:00+00",125111,16,43,42,23518,867518.82
"2018-01-12 16:34:00+00",125111,21,48,39,23506,867248.82
"2018-01-12 16:33:00+00",125482,19,30,44,23496,867023.82
"2018-01-12 16:32:00+00",124693,16,38,33,23491,866898.82
"2018-01-12 16:31:00+00",124424,13,39,37,23481,864913.82
"2018-01-12 16:30:00+00",124799,14,74,102,23477,864433.13
"2018-01-12 16:29:00+00",124799,19,79,38,23476,864373.13
"2018-01-12 16:28:00+00",121701,16,31,32,23476,864373.13
"2018-01-12 16:27:00+00",121701,11,57,63,23473,864063.13
"2018-01-12 16:26:00+00",120932,15,39,54,23471,864038.13
"2018-01-12 16:25:00+00",120991,15,42,76,23469,863878.13
"2018-01-12 16:24:00+00",121096,14,47,40,23467,863818.13
"2018-01-12 16:23:00+00",121096,14,50,75,23461,863713.13
"2018-01-12 16:22:00+00",120192,26,67,85,23458,863678.13
"2018-01-12 16:21:00+00",120106,18,195,464,23454,863423.13
"2018-01-12 16:20:00+00",120669,14,70,69,23451,863358.13
"2018-01-12 16:19:00+00",119837,21,34,16,23447,863238.13
"2018-01-12 16:18:00+00",119837,19,29,23,23445,863218.13
"2018-01-12 16:17:00+00",119048,21,64,71,23440,862913.13
"2018-01-12 16:16:00+00",118972,15,71,100,23437,857357.91
"2018-01-12 16:15:00+00",118730,13,81,86,23433,847157.91
"2018-01-12 16:14:00+00",118354,16,61,62,23430,837117.91
"2018-01-12 16:13:00+00",118354,24,54,45,23430,837117.91
"2018-01-12 16:12:00+00",118183,18,40,50,23429,827117.91
"2018-01-12 16:11:00+00",117634,18,37,47,23426,827077.91
"2018-01-12 16:10:00+00",117634,23,43,15,23426,827077.91
"2018-01-12 16:09:00+00",117221,15,36,51,23426,827077.91
"2018-01-12 16:08:00+00",116674,23,25,15,23422,826989.22
"2018-01-12 16:07:00+00",116712,14,48,84,23421,826979.22
"2018-01-12 16:06:00+00",116424,22,34,24,23418,826899.22
"2018-01-12 16:05:00+00",116597,14,40,61,23417,826843.67
"2018-01-12 16:04:00+00",115987,19,16,7,23417,826843.67
"2018-01-12 16:03:00+00",115987,18,55,48,23416,826833.67
"2018-01-12 16:02:00+00",116500,13,76,66,23413,826628.67
"2018-01-12 16:01:00+00",116500,17,77,110,23409,826573.67
"2018-01-12 16:00:00+00",116695,11,18,6,23407,826533.46
"2018-01-12 15:59:00+00",116661,14,21,16,23402,826001.46
"2018-01-12 15:58:00+00",116552,12,44,55,23395,825891.46
"2018-01-12 15:57:00+00",116383,24,37,37,23391,825858.46
"2018-01-12 15:56:00+00",116330,15,108,139,23390,825848.46
"2018-01-12 15:55:00+00",116570,19,39,16,23385,825618.46
"2018-01-12 15:54:00+00",116039,26,43,37,23379,825523.46
"2018-01-12 15:53:00+00",115812,27,40,57,23372,825373.46
"2018-01-12 15:52:00+00",115876,13,37,56,23356,824902.46
"2018-01-12 15:51:00+00",116381,16,42,30,23348,824521.91
"2018-01-12 15:50:00+00",115638,25,40,12,23340,824391.91
"2018-01-12 15:49:00+00",114938,23,43,14,23336,824356.91
"2018-01-12 15:48:00+00",114935,10,90,80,23335,824351.91
"2018-01-12 15:47:00+00",115192,13,44,42,23333,824336.91
"2018-01-12 15:46:00+00",114920,18,79,56,23333,824336.91
"2018-01-12 15:45:00+00",114920,18,84,98,23332,824326.91
"2018-01-12 15:44:00+00",115114,17,81,70,23332,824326.91
"2018-01-12 15:43:00+00",114615,23,50,83,23328,824271.91
"2018-01-12 15:42:00+00",114615,22,38,19,23326,824201.91
"2018-01-12 15:41:00+00",114400,17,90,81,23323,824151.84
"2018-01-12 15:40:00+00",114246,14,72,36,23323,824151.84
"2018-01-12 15:39:00+00",114246,9,47,57,23318,824011.29
"2018-01-12 15:38:00+00",113911,9,59,78,23315,823858.29
