"time","num_viewers","num_tweets","num_chats","num_emotes","num_donations","total_donations"
"2019-06-29 05:07:00+00",92818,17,65,118,27480,1463078.73
"2019-06-29 05:06:00+00",91998,16,59,103,27476,1462993.73
"2019-06-29 05:05:00+00",91222,17,52,107,27465,1461108.51
"2019-06-29 05:04:00+00",91219,28,154,444,27444,1458283.51
"2019-06-29 05:03:00+00",91336,15,243,321,27427,1456478.51
"2019-06-29 05:02:00+00",91583,12,112,170,27418,1455968.51
"2019-06-29 05:01:00+00",91658,4,162,292,27410,1455452.58
"2019-06-29 05:00:00+00",91775,12,53,61,27405,1454912.58
"2019-06-29 04:59:00+00",91675,9,36,24,27401,1454582.58
"2019-06-29 04:58:00+00",90902,11,49,10,27394,1453987.58
"2019-06-29 04:57:00+00",90997,8,28,29,27390,1453642.58
"2019-06-29 04:56:00+00",90650,10,50,55,27383,1453212.58
"2019-06-29 04:55:00+00",90577,11,67,98,27369,1452397.58
"2019-06-29 04:54:00+00",90627,10,51,39,27359,1451782.58
"2019-06-29 04:53:00+00",91627,18,80,97,27352,1451412.58
"2019-06-29 04:52:00+00",92052,13,101,77,27347,1451272.58
"2019-06-29 04:51:00+00",93380,21,63,76,27334,1450632.58
"2019-06-29 04:50:00+00",95304,25,86,103,27329,1450422.58
"2019-06-29 04:49:00+00",105149,12,75,97,27329,1450422.58
"2019-06-29 04:48:00+00",106738,15,100,123,27324,1449991.58
"2019-06-29 04:47:00+00",109139,20,185,311,27319,1449616.58
"2019-06-29 04:46:00+00",108634,14,338,2125,27318,1449596.58
"2019-06-29 04:45:00+00",108459,7,198,893,27317,1449446.58
"2019-06-29 04:44:00+00",107012,7,94,68,27314,1449366.58
"2019-06-29 04:43:00+00",107050,7,184,486,27313,1449351.58
"2019-06-29 04:42:00+00",106661,5,95,178,27308,1448921.16
"2019-06-29 04:41:00+00",106253,7,120,258,27306,1448681.16
"2019-06-29 04:40:00+00",105893,7,128,358,27302,1448561.16
"2019-06-29 04:39:00+00",105183,12,106,282,27298,1448356.16
"2019-06-29 04:38:00+00",104368,18,99,176,27297,1448306.16
"2019-06-29 04:37:00+00",103427,8,159,141,27289,1447684.16
"2019-06-29 04:36:00+00",103226,12,114,125,27287,1447544.16
"2019-06-29 04:35:00+00",102309,12,43,21,27281,1447369.16
"2019-06-29 04:34:00+00",101873,12,47,69,27277,1447109.16
"2019-06-29 04:33:00+00",101034,15,471,1044,27272,1446864.16
"2019-06-29 04:32:00+00",99862,14,310,642,27268,1446719.16
"2019-06-29 04:31:00+00",99540,16,152,232,27260,1440284.16
"2019-06-29 04:30:00+00",97663,14,93,114,27256,1440199.16
"2019-06-29 04:29:00+00",97251,8,112,106,27249,1439039.16
"2019-06-29 04:28:00+00",96295,16,140,128,27239,1438304.16
"2019-06-29 04:27:00+00",94588,14,77,154,27231,1437419.16
"2019-06-29 04:26:00+00",94273,14,125,299,27221,1436749.16
"2019-06-29 04:25:00+00",92609,12,115,206,27221,1436749.16
"2019-06-29 04:24:00+00",91074,21,180,307,27216,1436339.16
"2019-06-29 04:23:00+00",90110,4,107,180,27210,1435954.16
"2019-06-29 04:22:00+00",88769,6,100,184,27200,1435284.16
"2019-06-29 04:21:00+00",87082,6,67,35,27190,1434719.16
"2019-06-29 04:20:00+00",85168,10,86,146,27178,1434024.16
"2019-06-29 04:19:00+00",82869,6,196,220,27173,1433594.16
"2019-06-29 04:18:00+00",81001,8,45,85,27168,1433344.16
"2019-06-29 04:17:00+00",80158,11,54,54,27158,1432539.16
"2019-06-29 04:16:00+00",79146,4,80,82,27151,1431784.16
"2019-06-29 04:15:00+00",74137,8,80,35,27138,1430349.16
"2019-06-29 04:14:00+00",70032,15,79,64,27126,1429315.71
"2019-06-29 04:13:00+00",68025,18,250,396,27110,1423184.83
"2019-06-29 04:12:00+00",59812,12,111,116,27098,1422117.83
"2019-06-29 04:11:00+00",59565,17,117,170,27075,1420685.83
"2019-06-29 04:10:00+00",122377,21,131,133,27058,1420095.83
"2019-06-29 04:09:00+00",122061,17,475,327,27043,1419480.83
"2019-06-29 04:08:00+00",122061,13,359,370,27034,1419170.83
"2019-06-29 04:07:00+00",121717,11,132,141,27025,1418355.83
"2019-06-29 04:06:00+00",121667,14,86,57,27020,1417835.83
"2019-06-29 04:05:00+00",121478,14,76,67,27016,1417620.83
"2019-06-29 04:04:00+00",121218,14,108,130,27014,1417560.83
"2019-06-29 04:03:00+00",121133,19,37,24,27007,1417255.83
"2019-06-29 04:02:00+00",121164,6,51,31,27000,1417121.22
"2019-06-29 04:01:00+00",121245,13,56,46,26990,1416521.22
"2019-06-29 04:00:00+00",121749,13,55,28,26990,1416521.22
"2019-06-29 03:59:00+00",121918,11,66,42,26983,1416346.22
"2019-06-29 03:58:00+00",121856,9,58,88,26979,1416231.22
"2019-06-29 03:57:00+00",118414,19,44,74,26974,1416086.22
"2019-06-29 03:56:00+00",121708,16,62,66,26968,1415896.22
"2019-06-29 03:55:00+00",125149,16,47,45,26964,1415781.22
"2019-06-29 03:54:00+00",126654,10,79,83,26962,1415681.22
"2019-06-29 03:53:00+00",126079,13,227,582,26959,1415591.22
"2019-06-29 03:52:00+00",125702,15,323,757,26954,1415426.22
"2019-06-29 03:51:00+00",125768,5,224,94,26952,1415331.22
"2019-06-29 03:50:00+00",126606,14,165,154,26950,1415081.22
"2019-06-29 03:49:00+00",125915,12,100,62,26948,1415006.22
"2019-06-29 03:48:00+00",125953,5,209,260,26943,1414721.22
"2019-06-29 03:47:00+00",126365,8,138,89,26941,1414631.22
"2019-06-29 03:46:00+00",126165,8,182,65,26940,1414611.22
"2019-06-29 03:45:00+00",126173,5,79,38,26939,1414581.22
"2019-06-29 03:44:00+00",126089,8,71,38,26937,1414551.22
"2019-06-29 03:43:00+00",125952,18,217,521,26935,1414491.22
"2019-06-29 03:42:00+00",125575,10,280,313,26934,1414439.22
"2019-06-29 03:41:00+00",125985,6,52,31,26933,1414414.22
"2019-06-29 03:40:00+00",126011,10,143,98,26933,1414414.22
"2019-06-29 03:39:00+00",126005,4,83,60,26930,1414239.22
"2019-06-29 03:38:00+00",125840,5,94,64,26923,1413625.21
"2019-06-29 03:37:00+00",125546,7,106,133,26919,1413515.21
"2019-06-29 03:36:00+00",125035,4,100,151,26919,1413515.21
"2019-06-29 03:35:00+00",124631,4,299,376,26913,1413280.21
"2019-06-29 03:34:00+00",123938,5,249,193,26907,1412895.21
"2019-06-29 03:33:00+00",123335,5,144,102,26905,1412815.21
"2019-06-29 03:32:00+00",122944,7,127,98,26900,1412645.21
"2019-06-29 03:31:00+00",122769,6,93,145,26893,1412170.21
"2019-06-29 03:30:00+00",122513,11,83,150,26887,1406797.21
"2019-06-29 03:29:00+00",122191,8,67,73,26876,1406222.21
"2019-06-29 03:28:00+00",122525,9,64,116,26864,1405017.21
"2019-06-29 03:27:00+00",122740,13,68,125,26859,1404581.21
"2019-06-29 03:26:00+00",122987,6,44,88,26848,1404146.21
"2019-06-29 03:25:00+00",123206,9,134,159,26844,1404040.23
"2019-06-29 03:24:00+00",123717,9,127,116,26837,1403700.23
"2019-06-29 03:23:00+00",125668,10,57,61,26830,1403365.23
"2019-06-29 03:22:00+00",132530,9,50,42,26827,1403225.23
"2019-06-29 03:21:00+00",131096,7,87,68,26823,1402905.23
"2019-06-29 03:20:00+00",131047,8,142,225,26819,1402705.23
"2019-06-29 03:19:00+00",130846,9,212,1335,26812,1402470.23
"2019-06-29 03:18:00+00",130542,3,620,2384,26810,1402430.23
"2019-06-29 03:17:00+00",130229,5,131,238,26808,1402220.23
"2019-06-29 03:16:00+00",129889,7,153,170,26805,1402175.23
"2019-06-29 03:15:00+00",129302,9,63,95,26798,1402095.23
"2019-06-29 03:14:00+00",129048,12,36,21,26790,1401750.23
"2019-06-29 03:13:00+00",128780,6,71,112,26777,1401365.23
"2019-06-29 03:12:00+00",128281,9,333,933,26771,1401130.23
"2019-06-29 03:11:00+00",127785,5,127,151,26767,1400860.23
"2019-06-29 03:10:00+00",127785,3,127,242,26767,1400860.23
"2019-06-29 03:09:00+00",127512,4,81,58,26756,1396675.23
"2019-06-29 03:08:00+00",127498,7,179,176,26745,1395869.23
"2019-06-29 03:07:00+00",127617,6,261,203,26736,1395124.23
"2019-06-29 03:06:00+00",126837,8,165,144,26727,1394444.23
"2019-06-29 03:05:00+00",126552,6,120,185,26720,1394174.23
"2019-06-29 03:04:00+00",126500,9,151,199,26715,1393949.23
"2019-06-29 03:03:00+00",125614,7,118,198,26707,1393314.23
"2019-06-29 03:02:00+00",125473,7,223,236,26706,1393304.23
"2019-06-29 03:01:00+00",125337,7,147,191,26704,1393219.23
"2019-06-29 03:00:00+00",125200,8,82,92,26701,1393181.46
"2019-06-29 02:59:00+00",125206,3,146,207,26687,1392366.46
"2019-06-29 02:58:00+00",124910,5,98,160,26681,1391616.46
"2019-06-29 02:57:00+00",125029,9,85,140,26678,1391126.46
"2019-06-29 02:56:00+00",124643,4,63,104,26675,1391081.46
"2019-06-29 02:55:00+00",124523,7,126,206,26671,1390936.46
"2019-06-29 02:54:00+00",124217,8,56,48,26671,1390936.46
"2019-06-29 02:53:00+00",123999,3,59,42,26669,1390875.91
"2019-06-29 02:52:00+00",123838,1,85,74,26666,1390850.91
"2019-06-29 02:51:00+00",123520,7,79,108,26659,1390799.81
"2019-06-29 02:50:00+00",123532,4,157,97,26651,1390599.81
"2019-06-29 02:49:00+00",123542,6,228,195,26639,1390398.71
"2019-06-29 02:48:00+00",123598,7,99,109,26635,1390287.61
"2019-06-29 02:47:00+00",123738,6,88,119,26626,1389672.61
"2019-06-29 02:46:00+00",123729,10,123,157,26626,1389672.61
"2019-06-29 02:45:00+00",122175,5,72,127,26617,1389422.61
"2019-06-29 02:44:00+00",122025,9,98,146,26614,1389282.61
"2019-06-29 02:43:00+00",121604,6,199,285,26607,1388757.61
"2019-06-29 02:42:00+00",120733,12,253,307,26603,1388557.61
"2019-06-29 02:41:00+00",120617,3,104,156,26595,1388127.06
"2019-06-29 02:40:00+00",120116,9,68,73,26586,1387602.06
"2019-06-29 02:39:00+00",120096,9,110,58,26573,1387281.51
"2019-06-29 02:38:00+00",120975,19,66,70,26564,1386991.51
"2019-06-29 02:37:00+00",120736,5,144,210,26553,1385716.51
"2019-06-29 02:36:00+00",120807,4,222,268,26545,1385431.51
"2019-06-29 02:35:00+00",120538,8,167,134,26537,1385065.51
"2019-06-29 02:34:00+00",121336,6,143,98,26533,1384960.51
"2019-06-29 02:33:00+00",120971,8,129,114,26525,1384679.96
"2019-06-29 02:32:00+00",120209,11,199,161,26513,1383674.96
"2019-06-29 02:31:00+00",119984,9,87,94,26507,1383514.96
"2019-06-29 02:30:00+00",119857,11,60,46,26488,1382769.41
"2019-06-29 02:29:00+00",119568,12,101,73,26472,1382238.41
"2019-06-29 02:28:00+00",119956,14,189,175,26441,1381363.16
"2019-06-29 02:27:00+00",120160,11,129,147,26406,1380207.61
"2019-06-29 02:26:00+00",120836,11,134,136,26376,1379037.61
"2019-06-29 02:25:00+00",121319,13,98,52,26340,1377343.62
"2019-06-29 02:24:00+00",121743,5,119,60,26308,1375573.62
"2019-06-29 02:23:00+00",122633,8,141,111,26285,1374027.45
"2019-06-29 02:22:00+00",123011,10,120,78,26285,1374027.45
"2019-06-29 02:21:00+00",122898,14,328,235,26261,1373576.45
"2019-06-29 02:20:00+00",123009,5,362,221,26243,1373061.45
"2019-06-29 02:19:00+00",122858,8,115,76,26234,1372931.45
"2019-06-29 02:18:00+00",122523,6,166,117,26218,1372361.45
"2019-06-29 02:17:00+00",122112,10,165,79,26192,1371336.45
"2019-06-29 02:16:00+00",121867,8,484,283,26151,1370650.57
"2019-06-29 02:15:00+00",121563,2,164,124,26009,1368833.02
"2019-06-29 02:14:00+00",121619,4,140,87,25958,1367512.47
"2019-06-29 02:13:00+00",121428,4,83,56,25941,1366802.47
"2019-06-29 02:12:00+00",121407,6,95,83,25932,1366137.47
"2019-06-29 02:11:00+00",121426,3,96,100,25919,1365607.47
"2019-06-29 02:10:00+00",119764,11,158,205,25908,1364712.47
"2019-06-29 02:09:00+00",119576,13,144,118,25891,1363527.47
"2019-06-29 02:08:00+00",119520,9,238,133,25878,1363027.47
"2019-06-29 02:07:00+00",119725,9,130,81,25871,1362712.47
"2019-06-29 02:06:00+00",119487,4,119,124,25866,1361972.47
"2019-06-29 02:05:00+00",119423,3,201,200,25859,1361672.47
"2019-06-29 02:04:00+00",119097,5,89,78,25854,1360792.47
"2019-06-29 02:03:00+00",119004,6,180,146,25851,1360757.47
"2019-06-29 02:02:00+00",119029,4,64,79,25840,1359389.7
"2019-06-29 02:01:00+00",122353,5,113,180,25837,1359144.7
"2019-06-29 02:00:00+00",124680,9,193,70,25837,1359144.7
"2019-06-29 01:59:00+00",144024,9,204,83,25831,1358169.7
"2019-06-29 01:58:00+00",124479,12,220,101,25824,1357629.7
"2019-06-29 01:57:00+00",121078,4,382,83,25824,1357629.7
"2019-06-29 01:56:00+00",120162,6,104,136,25819,1357474.7
"2019-06-29 01:55:00+00",119415,12,43,42,25816,1357409.7
"2019-06-29 01:54:00+00",119254,10,159,147,25814,1357293.69
"2019-06-29 01:53:00+00",118534,6,102,104,25808,1357143.69
"2019-06-29 01:52:00+00",118143,6,67,62,25802,1356878.69
"2019-06-29 01:51:00+00",117628,12,97,122,25799,1356553.69
"2019-06-29 01:50:00+00",116904,14,34,38,25795,1356246.69
"2019-06-29 01:49:00+00",116423,13,22,24,25782,1355371.69
"2019-06-29 01:48:00+00",115870,19,95,57,25773,1354961.69
"2019-06-29 01:47:00+00",114778,15,59,43,25763,1354581.69
"2019-06-29 01:46:00+00",114202,13,185,296,25746,1352266.15
"2019-06-29 01:45:00+00",113807,12,233,341,25729,1351161.15
"2019-06-29 01:44:00+00",113765,10,83,85,25718,1350652.37
"2019-06-29 01:43:00+00",112776,9,189,166,25709,1350342.37
"2019-06-29 01:42:00+00",112848,7,114,48,25702,1350057.37
"2019-06-29 01:41:00+00",112681,6,38,27,25696,1349821.37
"2019-06-29 01:40:00+00",112654,3,62,56,25689,1349166.37
"2019-06-29 01:39:00+00",112744,15,37,33,25683,1348731.37
"2019-06-29 01:38:00+00",112954,8,63,72,25671,1348156.37
"2019-06-29 01:37:00+00",113059,14,51,52,25665,1347971.37
"2019-06-29 01:36:00+00",113017,10,64,32,25660,1347821.37
"2019-06-29 01:35:00+00",112741,13,61,48,25652,1347421.37
"2019-06-29 01:34:00+00",112361,8,213,166,25641,1346856.37
"2019-06-29 01:33:00+00",112435,10,145,96,25641,1346856.37
"2019-06-29 01:32:00+00",112623,7,37,37,25630,1346481.37
"2019-06-29 01:31:00+00",112949,10,73,89,25618,1345821.37
"2019-06-29 01:30:00+00",113246,14,85,73,25615,1345731.37
"2019-06-29 01:29:00+00",113534,18,64,110,25607,1345104.37
"2019-06-29 01:28:00+00",119788,12,65,57,25604,1345024.37
"2019-06-29 01:27:00+00",119948,18,55,61,25598,1344619.37
"2019-06-29 01:26:00+00",121160,20,146,623,25596,1344579.37
"2019-06-29 01:25:00+00",121016,14,237,942,25592,1344419.37
"2019-06-29 01:24:00+00",122313,14,277,677,25589,1344324.37
"2019-06-29 01:23:00+00",121691,9,61,191,25589,1344324.37
"2019-06-29 01:22:00+00",121691,9,313,1818,25587,1344224.37
"2019-06-29 01:21:00+00",121490,6,25,47,25586,1344184.37
"2019-06-29 01:20:00+00",121364,8,29,22,25585,1344084.37
"2019-06-29 01:19:00+00",121098,18,63,77,25583,1344049.37
"2019-06-29 01:18:00+00",120564,9,440,1071,25582,1343999.37
"2019-06-29 01:17:00+00",120044,9,307,66,25579,1343939.37
"2019-06-29 01:16:00+00",119359,13,273,71,25575,1343859.37
"2019-06-29 01:15:00+00",119020,6,138,164,25573,1343819.37
"2019-06-29 01:14:00+00",118945,16,57,29,25569,1343724.37
"2019-06-29 01:13:00+00",121151,11,52,43,25566,1343679.37
"2019-06-29 01:12:00+00",124045,17,235,343,25561,1343404.37
"2019-06-29 01:11:00+00",120855,17,721,629,25559,1343304.37
"2019-06-29 01:10:00+00",120513,9,513,160,25557,1343254.37
"2019-06-29 01:09:00+00",120615,3,52,54,25556,1343204.37
"2019-06-29 01:08:00+00",120918,14,72,109,25556,1343204.37
"2019-06-29 01:07:00+00",121060,9,119,189,25556,1343204.37
"2019-06-29 01:06:00+00",120961,13,105,184,25552,1343114.37
"2019-06-29 01:05:00+00",120795,10,80,77,25550,1342839.37
"2019-06-29 01:04:00+00",120947,10,41,26,25548,1342764.37
"2019-06-29 01:03:00+00",120878,12,60,41,25547,1342759.37
"2019-06-29 01:02:00+00",120229,9,294,304,25543,1342694.37
"2019-06-29 01:01:00+00",120261,12,209,179,25540,1342594.37
"2019-06-29 01:00:00+00",120484,6,123,149,25538,1342524.37
"2019-06-29 00:59:00+00",121029,7,47,42,25536,1342449.37
"2019-06-29 00:58:00+00",121358,8,72,30,25533,1342374.37
"2019-06-29 00:57:00+00",121629,8,78,98,25532,1342339.37
"2019-06-29 00:56:00+00",121731,9,102,35,25531,1342239.37
"2019-06-29 00:55:00+00",121858,7,81,84,25529,1342217.37
"2019-06-29 00:54:00+00",122504,14,53,51,25527,1342157.37
"2019-06-29 00:53:00+00",122589,11,84,113,25525,1341902.37
"2019-06-29 00:52:00+00",122801,9,46,60,25525,1341902.37
"2019-06-29 00:51:00+00",122879,11,44,34,25525,1341902.37
"2019-06-29 00:50:00+00",123189,7,50,51,25524,1341852.37
"2019-06-29 00:49:00+00",123162,8,118,90,25524,1341852.37
"2019-06-29 00:48:00+00",123419,9,66,75,25524,1341852.37
"2019-06-29 00:47:00+00",123833,11,46,42,25524,1341852.37
"2019-06-29 00:46:00+00",124226,7,46,28,25523,1341847.37
"2019-06-29 00:45:00+00",124587,15,46,49,25523,1341847.37
"2019-06-29 00:44:00+00",124773,17,36,16,25518,1341722.37
"2019-06-29 00:43:00+00",124626,21,100,125,25517,1341712.37
"2019-06-29 00:42:00+00",124882,17,72,56,25515,1341507.37
"2019-06-29 00:41:00+00",124900,5,69,47,25514,1341457.37
"2019-06-29 00:40:00+00",124413,9,91,85,25510,1341387.37
"2019-06-29 00:39:00+00",123744,16,88,95,25505,1341227.37
"2019-06-29 00:38:00+00",123739,11,82,88,25498,1340987.37
"2019-06-29 00:37:00+00",123659,15,138,150,25489,1340627.37
"2019-06-29 00:36:00+00",123752,7,265,289,25484,1340452.37
"2019-06-29 00:35:00+00",122484,16,422,490,25480,1340262.37
"2019-06-29 00:34:00+00",122288,6,477,512,25475,1339947.37
"2019-06-29 00:33:00+00",121912,6,196,201,25472,1339842.37
"2019-06-29 00:32:00+00",121675,9,42,90,25468,1339447.37
"2019-06-29 00:31:00+00",121038,10,115,159,25461,1339081.37
"2019-06-29 00:30:00+00",120724,23,116,282,25455,1338846.37
"2019-06-29 00:29:00+00",120627,15,133,305,25439,1338116.37
"2019-06-29 00:28:00+00",120593,14,68,94,25432,1337946.37
"2019-06-29 00:27:00+00",120334,18,104,120,25421,1337215.1
"2019-06-29 00:26:00+00",120286,18,138,93,25410,1336690.1
"2019-06-29 00:25:00+00",120319,22,112,133,25402,1335820.1
"2019-06-29 00:24:00+00",120300,9,91,69,25391,1335341.95
"2019-06-29 00:23:00+00",120206,15,54,83,25373,1334481.95
"2019-06-29 00:22:00+00",119968,14,81,119,25361,1334061.95
"2019-06-29 00:21:00+00",120751,24,68,50,25354,1333881.95
"2019-06-29 00:20:00+00",120451,18,56,70,25346,1333411.95
"2019-06-29 00:19:00+00",120253,12,109,136,25346,1333411.95
"2019-06-29 00:18:00+00",120198,13,216,430,25337,1332651.95
"2019-06-29 00:17:00+00",120986,17,82,48,25333,1332341.95
"2019-06-29 00:16:00+00",127042,16,94,99,25325,1332055.84
"2019-06-29 00:15:00+00",126672,15,99,87,25319,1331873.84
"2019-06-29 00:14:00+00",127579,28,99,86,25314,1331678.84
"2019-06-29 00:13:00+00",131118,8,162,285,25312,1331488.84
"2019-06-29 00:12:00+00",130630,9,171,833,25308,1331239.84
"2019-06-29 00:11:00+00",130487,9,450,1966,25306,1331164.84
"2019-06-29 00:10:00+00",130090,7,186,483,25302,1331114.84
"2019-06-29 00:09:00+00",129749,6,207,455,25301,1331074.84
"2019-06-29 00:08:00+00",129605,5,63,114,25300,1331069.84
"2019-06-29 00:07:00+00",129375,9,157,221,25297,1330719.84
"2019-06-29 00:06:00+00",129065,8,64,104,25295,1330644.84
"2019-06-29 00:05:00+00",129007,9,208,322,25295,1330644.84
"2019-06-29 00:04:00+00",128608,10,339,588,25292,1330369.84
"2019-06-29 00:03:00+00",128420,13,217,468,25292,1330369.84
"2019-06-29 00:02:00+00",128114,10,228,346,25290,1330279.84
"2019-06-29 00:01:00+00",127381,6,264,556,25289,1330269.84
"2019-06-29 00:00:00+00",127269,11,147,205,25286,1330039.84
"2019-06-28 23:59:00+00",126799,10,136,240,25283,1329929.81
"2019-06-28 23:58:00+00",125693,10,254,402,25283,1329929.81
"2019-06-28 23:57:00+00",124992,10,87,137,25281,1329844.81
"2019-06-28 23:56:00+00",123688,9,174,200,25278,1329739.79
"2019-06-28 23:55:00+00",123352,13,222,232,25273,1329505.79
"2019-06-28 23:54:00+00",122764,18,234,339,25270,1328395.77
"2019-06-28 23:53:00+00",121918,23,128,118,25260,1317575.77
"2019-06-28 23:52:00+00",121918,10,225,419,25250,1307300.22
"2019-06-28 23:51:00+00",121736,11,239,302,25232,1294609.57
"2019-06-28 23:50:00+00",121927,18,88,129,25219,1293924.57
"2019-06-28 23:49:00+00",121516,20,170,323,25199,1293194.57
"2019-06-28 23:48:00+00",120873,22,473,1645,25181,1292759.57
"2019-06-28 23:47:00+00",119617,13,261,191,25144,1290759.57
"2019-06-28 23:46:00+00",119663,23,206,272,25066,1285625.48
"2019-06-28 23:45:00+00",121481,19,139,150,24962,1279893.72
"2019-06-28 23:44:00+00",120196,11,119,129,24858,1275752.72
"2019-06-28 23:43:00+00",120820,14,104,148,24753,1271694.72
"2019-06-28 23:42:00+00",122256,13,161,277,24664,1267129.72
"2019-06-28 23:41:00+00",121469,10,255,469,24629,1265931.38
"2019-06-28 23:40:00+00",120876,11,128,137,24605,1263936.38
"2019-06-28 23:39:00+00",120518,9,107,164,24567,1263111.38
"2019-06-28 23:38:00+00",119780,7,162,264,24550,1262600.93
"2019-06-28 23:37:00+00",118484,8,123,196,24514,1261150.38
"2019-06-28 23:36:00+00",117642,10,78,128,24476,1254000.38
"2019-06-28 23:35:00+00",116618,10,137,181,24442,1253118.42
"2019-06-28 23:34:00+00",116074,14,204,266,24359,1250138.42
"2019-06-28 23:33:00+00",115298,18,115,206,24240,1247128.42
"2019-06-28 23:32:00+00",114709,22,99,200,24131,1239978.42
"2019-06-28 23:31:00+00",114142,17,131,130,24084,1236318.33
"2019-06-28 23:30:00+00",114536,16,101,101,24049,1231793.38
"2019-06-28 23:29:00+00",112911,13,114,183,24049,1231793.38
"2019-06-28 23:28:00+00",110888,18,174,202,24032,1230958.38
"2019-06-28 23:27:00+00",110771,12,79,77,24022,1230468.38
"2019-06-28 23:26:00+00",110867,8,79,50,24011,1228752.68
"2019-06-28 23:25:00+00",110867,18,41,18,24002,1228347.68
"2019-06-28 23:24:00+00",110803,14,52,63,23990,1227377.68
"2019-06-28 23:23:00+00",111155,9,66,62,23975,1226667.68
"2019-06-28 23:22:00+00",111421,6,88,78,23959,1225522.68
"2019-06-28 23:21:00+00",111723,19,81,80,23944,1225127.68
"2019-06-28 23:20:00+00",112258,18,78,114,23929,1224547.68
"2019-06-28 23:19:00+00",115161,23,172,571,23914,1222372.68
"2019-06-28 23:18:00+00",116266,23,308,765,23890,1221697.68
"2019-06-28 23:17:00+00",116068,30,136,210,23875,1220981.76
"2019-06-28 23:16:00+00",115460,31,336,1514,23866,1220287.46
"2019-06-28 23:15:00+00",114888,4,422,1975,23859,1219938.46
"2019-06-28 23:14:00+00",114548,12,98,169,23853,1219409.89
"2019-06-28 23:13:00+00",114477,6,187,190,23845,1218269.89
"2019-06-28 23:12:00+00",114112,9,214,186,23837,1217609.89
"2019-06-28 23:11:00+00",114022,7,97,109,23822,1216869.89
"2019-06-28 23:10:00+00",113851,11,191,243,23814,1216494.89
"2019-06-28 23:09:00+00",113876,10,146,140,23803,1216136.89
"2019-06-28 23:08:00+00",113509,10,116,187,23790,1215561.89
"2019-06-28 23:07:00+00",113373,11,101,115,23784,1215366.89
"2019-06-28 23:06:00+00",113358,13,138,164,23768,1214221.89
"2019-06-28 23:05:00+00",113400,10,136,99,23756,1213736.89
"2019-06-28 23:04:00+00",113366,8,140,177,23746,1212267.89
"2019-06-28 23:03:00+00",113316,12,144,202,23746,1212267.89
"2019-06-28 23:02:00+00",113185,8,100,96,23744,1211992.89
"2019-06-28 23:01:00+00",113080,6,53,69,23740,1211692.89
"2019-06-28 23:00:00+00",112991,5,86,120,23739,1211662.89
"2019-06-28 22:59:00+00",112981,6,55,44,23736,1211557.89
"2019-06-28 22:58:00+00",112955,8,46,49,23727,1211352.89
"2019-06-28 22:57:00+00",112787,9,41,53,23722,1211237.89
"2019-06-28 22:56:00+00",112834,11,66,51,23716,1209867.89
"2019-06-28 22:55:00+00",112860,14,76,66,23709,1209437.89
"2019-06-28 22:54:00+00",113055,11,124,164,23703,1208977.89
"2019-06-28 22:53:00+00",113095,8,69,117,23700,1208777.89
"2019-06-28 22:52:00+00",113027,8,179,288,23696,1208447.89
"2019-06-28 22:51:00+00",113835,5,135,151,23691,1208312.89
"2019-06-28 22:50:00+00",114657,11,64,54,23688,1207874.74
"2019-06-28 22:49:00+00",109587,13,176,257,23683,1207489.74
"2019-06-28 22:48:00+00",109276,19,131,165,23676,1205714.74
"2019-06-28 22:47:00+00",108875,13,68,51,23669,1205214.74
"2019-06-28 22:46:00+00",108827,13,75,59,23662,1204904.74
"2019-06-28 22:45:00+00",107909,16,64,59,23656,1204599.74
"2019-06-28 22:44:00+00",107386,9,80,76,23641,1203719.74
"2019-06-28 22:43:00+00",106538,18,67,130,23623,1201954.74
"2019-06-28 22:42:00+00",105447,21,140,197,23605,1200569.74
"2019-06-28 22:41:00+00",105430,16,179,313,23585,1199154.74
"2019-06-28 22:40:00+00",105466,16,131,254,23562,1196942.32
"2019-06-28 22:39:00+00",105204,8,208,328,23540,1195861.32
"2019-06-28 22:38:00+00",104749,8,359,572,23540,1195861.32
"2019-06-28 22:37:00+00",104174,8,96,137,23514,1193186.32
"2019-06-28 22:36:00+00",103900,14,100,80,23491,1192343.42
"2019-06-28 22:35:00+00",103794,8,145,102,23471,1191668.42
"2019-06-28 22:34:00+00",103665,14,60,66,23455,1190478.42
"2019-06-28 22:33:00+00",104354,3,58,36,23446,1190003.42
"2019-06-28 22:32:00+00",104831,9,84,89,23440,1189703.42
"2019-06-28 22:31:00+00",105718,14,85,80,23436,1189353.42
"2019-06-28 22:30:00+00",111131,14,69,69,23432,1189198.42
"2019-06-28 22:29:00+00",111524,13,69,74,23423,1187331.42
"2019-06-28 22:28:00+00",111310,22,55,79,23420,1186550.42
"2019-06-28 22:27:00+00",111068,11,113,527,23415,1186340.63
"2019-06-28 22:26:00+00",110689,5,85,398,23409,1185950.63
"2019-06-28 22:25:00+00",110530,6,23,27,23406,1185887.73
"2019-06-28 22:24:00+00",110479,6,91,112,23405,1185837.73
"2019-06-28 22:23:00+00",110350,4,56,51,23403,1185802.73
"2019-06-28 22:21:00+00",110212,6,42,95,23397,1185467.73
"2019-06-28 22:20:00+00",110194,1,27,60,23394,1185167.73
"2019-06-28 22:19:00+00",109903,1,27,45,23392,1185132.73
"2019-06-28 22:18:00+00",109963,5,47,79,23390,1185107.73
"2019-06-28 22:17:00+00",109759,7,30,36,23388,1185047.73
